(708000, 367000, 452000)
(705000, 404000, 446000)
(716000, 404000, 465000)
(721000, 393000, 463000)
(726000, 397000, 450000)
(717000, 411000, 480000)
(715000, 391000, 456000)
(715000, 363000, 454000)
(717000, 386000, 449000)
(715000, 399000, 477000)
(718000, 404000, 462000)
(733000, 378000, 465000)
(729000, 401000, 471000)
(726000, 385000, 474000)
(741000, 412000, 463000)
(733000, 426000, 462000)
(732000, 407000, 491000)
(738000, 409000, 451000)
(738000, 409000, 467000)
(735000, 416000, 464000)
(739000, 430000, 468000)
(738000, 396000, 482000)
(744000, 414000, 468000)
(744000, 393000, 478000)
(744000, 382000, 471000)
(741000, 401000, 487000)
(749000, 388000, 470000)
(758000, 413000, 476000)
(759000, 450000, 530000)
(808000, 435000, 538000)
(776000, 423000, 515000)
(811000, 445000, 531000)
(837000, 467000, 510000)
(841000, 479000, 528000)
(824000, 495000, 540000)
(808000, 463000, 484000)
(764000, 467000, 507000)
(764000, 459000, 512000)
(763000, 434000, 490000)
(773000, 453000, 490000)
(772000, 440000, 490000)
(772000, 443000, 507000)
(785000, 438000, 504000)
(770000, 447000, 519000)
(769000, 417000, 487000)
(772000, 408000, 473000)
(777000, 420000, 493000)
(779000, 435000, 499000)
(777000, 467000, 510000)
(784000, 421000, 512000)
(783000, 442000, 506000)
(784000, 448000, 516000)
(786000, 439000, 506000)
(790000, 422000, 506000)
(790000, 433000, 493000)
(792000, 447000, 538000)
(792000, 491000, 562000)
(795000, 451000, 542000)
(804000, 452000, 517000)
(799000, 519000, 546000)
(808000, 477000, 529000)
(804000, 453000, 530000)
(799000, 445000, 507000)
(808000, 439000, 565000)
(809000, 446000, 522000)
(810000, 489000, 528000)
(820000, 460000, 548000)
(815000, 499000, 563000)
(817000, 460000, 547000)
(812000, 472000, 524000)
(815000, 461000, 522000)
(818000, 462000, 537000)
(820000, 449000, 533000)
(851000, 476000, 546000)
(841000, 461000, 513000)
(838000, 456000, 529000)
(829000, 441000, 572000)
(827000, 457000, 537000)
(858000, 476000, 542000)
(841000, 466000, 543000)
(836000, 460000, 537000)
(836000, 481000, 562000)
(836000, 455000, 537000)
(839000, 471000, 547000)
(838000, 459000, 564000)
(839000, 479000, 550000)
(840000, 515000, 538000)
(845000, 486000, 570000)
(844000, 500000, 551000)
(848000, 487000, 583000)
(876000, 502000, 546000)
(848000, 461000, 561000)
(850000, 496000, 538000)
(851000, 459000, 547000)
(907000, 511000, 546000)
(854000, 463000, 585000)
(866000, 523000, 581000)
(860000, 493000, 546000)
(862000, 451000, 540000)
(857000, 486000, 578000)
(861000, 509000, 562000)
(865000, 529000, 562000)
(864000, 518000, 568000)
(878000, 464000, 562000)
(886000, 518000, 572000)
(872000, 492000, 557000)
(869000, 488000, 584000)
(868000, 520000, 580000)
(877000, 463000, 578000)
(880000, 498000, 574000)
(880000, 560000, 627000)
(884000, 571000, 603000)
(886000, 511000, 572000)
(907000, 502000, 571000)
(887000, 510000, 560000)
(889000, 499000, 587000)
(903000, 540000, 586000)
(888000, 509000, 585000)
(904000, 520000, 645000)
(902000, 551000, 581000)
(895000, 518000, 585000)
(931000, 501000, 595000)
(899000, 516000, 568000)
(914000, 491000, 617000)
(927000, 487000, 634000)
(925000, 639000, 607000)
(921000, 513000, 584000)
(915000, 488000, 573000)
(911000, 507000, 592000)
(944000, 542000, 598000)
(913000, 545000, 608000)
(913000, 525000, 582000)
(914000, 495000, 594000)
(958000, 555000, 603000)
(926000, 502000, 577000)
(920000, 519000, 605000)
(940000, 532000, 590000)
(924000, 487000, 613000)
(975000, 553000, 605000)
(977000, 535000, 613000)
(924000, 538000, 611000)
(965000, 563000, 616000)
(936000, 508000, 616000)
(942000, 512000, 598000)
(950000, 514000, 596000)
(940000, 587000, 621000)
(959000, 559000, 595000)
(998000, 603000, 637000)
(951000, 544000, 615000)
(970000, 596000, 638000)
(962000, 526000, 618000)
(945000, 526000, 622000)
(949000, 571000, 653000)
(966000, 713000, 669000)
(1042000, 548000, 625000)
(971000, 559000, 603000)
(965000, 553000, 634000)
(967000, 553000, 622000)
(974000, 547000, 637000)
(960000, 591000, 644000)
(1015000, 575000, 627000)
(965000, 562000, 720000)
(961000, 593000, 620000)
(1003000, 564000, 623000)
(979000, 546000, 629000)
(1001000, 553000, 673000)
(1022000, 568000, 632000)
(983000, 555000, 648000)
(986000, 555000, 637000)
(979000, 537000, 642000)
(986000, 583000, 650000)
(973000, 605000, 637000)
(1036000, 579000, 642000)
(1036000, 581000, 675000)
(986000, 556000, 681000)
(1017000, 623000, 679000)
(994000, 528000, 626000)
(986000, 559000, 616000)
(1011000, 554000, 676000)
(1018000, 577000, 687000)
(1023000, 624000, 656000)
(994000, 554000, 675000)
(1004000, 580000, 664000)
(1008000, 577000, 677000)
(1010000, 538000, 644000)
(1000000, 567000, 633000)
(1000000, 561000, 650000)
(1008000, 553000, 648000)
(1002000, 592000, 659000)
(1006000, 650000, 665000)
(1016000, 615000, 666000)
(1012000, 594000, 654000)
(1020000, 578000, 671000)
(1011000, 571000, 683000)
(1015000, 597000, 634000)
(1013000, 538000, 668000)
(1019000, 606000, 666000)
(1018000, 613000, 673000)
(1019000, 574000, 657000)
(1021000, 579000, 667000)
(1023000, 554000, 659000)
(1068000, 598000, 696000)
(1024000, 674000, 689000)
(1023000, 599000, 707000)
(1032000, 575000, 721000)
(1050000, 576000, 694000)
(1053000, 578000, 714000)
(1034000, 562000, 668000)
(1034000, 597000, 659000)
(1036000, 640000, 684000)
(1036000, 620000, 718000)
(1066000, 653000, 693000)
(1049000, 570000, 668000)
(1047000, 604000, 679000)
(1040000, 595000, 665000)
(1049000, 564000, 671000)
(1051000, 589000, 702000)
(1074000, 576000, 677000)
(1048000, 588000, 683000)
(1052000, 594000, 716000)
(1077000, 666000, 734000)
(1069000, 629000, 698000)
(1059000, 619000, 691000)
(1061000, 573000, 675000)
(1088000, 659000, 720000)
(1102000, 627000, 682000)
(1074000, 609000, 690000)
(1065000, 642000, 703000)
(1068000, 649000, 706000)
(1070000, 599000, 717000)
(1071000, 600000, 716000)
(1074000, 592000, 695000)
(1074000, 624000, 720000)
(1075000, 652000, 754000)
(1075000, 612000, 695000)
(1092000, 639000, 720000)
(1085000, 611000, 686000)
(1075000, 631000, 720000)
(1088000, 607000, 714000)
(1077000, 652000, 741000)
(1084000, 626000, 745000)
(1091000, 600000, 710000)
(1086000, 663000, 717000)
(1092000, 627000, 731000)
(1092000, 641000, 724000)
(1091000, 670000, 718000)
(1097000, 657000, 721000)
(1098000, 692000, 720000)
(1102000, 594000, 721000)
(1105000, 600000, 714000)
(1101000, 604000, 706000)
(1106000, 728000, 751000)
(1109000, 633000, 725000)
(1106000, 625000, 727000)
(1110000, 613000, 724000)
(1105000, 632000, 730000)
(1115000, 670000, 721000)
(1109000, 637000, 709000)
(1129000, 650000, 705000)
(1138000, 643000, 746000)
(1112000, 662000, 721000)
(1156000, 622000, 751000)
(1125000, 672000, 759000)
(1130000, 691000, 773000)
(1124000, 631000, 714000)
(1123000, 694000, 754000)
(1123000, 759000, 767000)
(1174000, 663000, 756000)
(1127000, 670000, 758000)
(1138000, 615000, 739000)
(1133000, 637000, 796000)
(1188000, 694000, 752000)
(1153000, 693000, 776000)
(1152000, 723000, 778000)
(1140000, 705000, 735000)
(1140000, 669000, 751000)
(1139000, 688000, 797000)
(1160000, 686000, 754000)
(1183000, 641000, 752000)
(1147000, 704000, 768000)
(1153000, 671000, 736000)
(1179000, 646000, 746000)
(1154000, 678000, 739000)
(1163000, 631000, 770000)
(1165000, 733000, 785000)
(1154000, 668000, 769000)
(1160000, 701000, 800000)
(1166000, 653000, 754000)
(1170000, 666000, 755000)
(1163000, 698000, 829000)
(1188000, 656000, 771000)
(1182000, 705000, 767000)
(1181000, 717000, 754000)
(1184000, 701000, 791000)
(1174000, 716000, 802000)
(1181000, 670000, 757000)
(1172000, 676000, 782000)
(1206000, 778000, 823000)
(1181000, 652000, 750000)
(1183000, 753000, 796000)
(1193000, 711000, 753000)
(1218000, 647000, 769000)
(1187000, 674000, 809000)
(1195000, 706000, 787000)
(1189000, 800000, 810000)
(1189000, 746000, 797000)
(1203000, 763000, 782000)
(1194000, 685000, 786000)
(1189000, 696000, 773000)
(1202000, 708000, 806000)
(1227000, 784000, 834000)
(1232000, 703000, 802000)
(1211000, 677000, 779000)
(1201000, 684000, 789000)
(1266000, 761000, 819000)
(1207000, 679000, 841000)
(1225000, 695000, 783000)
(1221000, 756000, 781000)
(1211000, 786000, 862000)
(1224000, 703000, 812000)
(1225000, 749000, 816000)
(1219000, 777000, 794000)
(1217000, 723000, 781000)
(1217000, 758000, 822000)
(1222000, 729000, 819000)
(1235000, 739000, 827000)
(1235000, 721000, 841000)
(1228000, 729000, 826000)
(1225000, 712000, 815000)
(1228000, 793000, 866000)
(1238000, 671000, 794000)
(1233000, 722000, 811000)
(1244000, 745000, 834000)
(1230000, 752000, 857000)
(1286000, 785000, 847000)
(1242000, 777000, 843000)
(1247000, 811000, 816000)
(1239000, 772000, 864000)
(1252000, 749000, 828000)
(1257000, 790000, 816000)
(1246000, 689000, 818000)
(1243000, 756000, 850000)
(1300000, 702000, 851000)
(1308000, 712000, 819000)
(1278000, 723000, 867000)
(1290000, 753000, 835000)
(1255000, 734000, 860000)
(1259000, 729000, 814000)
(1258000, 745000, 839000)
(1262000, 723000, 826000)
(1266000, 710000, 848000)
(1270000, 802000, 855000)
(1264000, 728000, 841000)
(1268000, 746000, 899000)
(1282000, 718000, 822000)
(1268000, 774000, 851000)
(1280000, 713000, 830000)
(1276000, 757000, 855000)
(1275000, 795000, 870000)
(1276000, 734000, 843000)
(1291000, 792000, 868000)
(1283000, 763000, 824000)
(1287000, 842000, 876000)
(1295000, 796000, 828000)
(1297000, 760000, 849000)
(1287000, 818000, 910000)
(1300000, 779000, 888000)
(1288000, 723000, 828000)
(1293000, 802000, 911000)
(1297000, 827000, 888000)
(1299000, 773000, 828000)
(1294000, 782000, 905000)
(1304000, 726000, 866000)
(1350000, 798000, 861000)
(1320000, 728000, 866000)
(1305000, 783000, 854000)
(1307000, 732000, 857000)
(1307000, 782000, 868000)
(1306000, 747000, 887000)
(1308000, 801000, 910000)
(1341000, 837000, 859000)
(1312000, 775000, 876000)
(1326000, 750000, 846000)
(1329000, 748000, 882000)
(1327000, 798000, 883000)
(1321000, 817000, 906000)
(1321000, 756000, 858000)
(1325000, 825000, 862000)
(1327000, 716000, 909000)
(1329000, 780000, 890000)
(1325000, 891000, 897000)
(1331000, 764000, 865000)
(1350000, 773000, 874000)
(1343000, 750000, 859000)
(1335000, 826000, 907000)
(1344000, 788000, 882000)
(1350000, 834000, 885000)
(1344000, 842000, 930000)
(1358000, 827000, 890000)
(1343000, 820000, 919000)
(1347000, 816000, 875000)
(1346000, 773000, 896000)
(1362000, 838000, 992000)
(1469000, 776000, 968000)
(1483000, 758000, 875000)
(1355000, 868000, 910000)
(1366000, 854000, 902000)
(1461000, 880000, 882000)
(1358000, 811000, 889000)
(1369000, 786000, 917000)
(1403000, 797000, 898000)
(1389000, 808000, 915000)
(1378000, 793000, 916000)
(1365000, 833000, 923000)
(1368000, 767000, 894000)
(1364000, 824000, 882000)
(1369000, 773000, 902000)
(1368000, 791000, 974000)
(1374000, 776000, 890000)
(1375000, 804000, 933000)
(1376000, 795000, 938000)
(1397000, 834000, 952000)
(1384000, 833000, 904000)
(1397000, 801000, 908000)
(1385000, 788000, 908000)
(1383000, 860000, 888000)
(1391000, 781000, 902000)
(1389000, 776000, 878000)
(1389000, 881000, 900000)
(1389000, 892000, 967000)
(1395000, 826000, 950000)
(1431000, 889000, 959000)
(1397000, 842000, 924000)
(1399000, 942000, 965000)
(1414000, 831000, 942000)
(1406000, 849000, 911000)
(1403000, 849000, 904000)
(1398000, 894000, 949000)
(1408000, 809000, 921000)
(1421000, 859000, 974000)
(1429000, 838000, 923000)
(1408000, 800000, 946000)
(1414000, 801000, 922000)
(1413000, 852000, 946000)
(1418000, 800000, 914000)
(1425000, 805000, 1027000)
(1417000, 888000, 970000)
(1545000, 903000, 957000)
(1427000, 857000, 1004000)
(1437000, 836000, 963000)
(1427000, 908000, 965000)
(1488000, 1092000, 971000)
(1449000, 851000, 912000)
(1433000, 850000, 961000)
(1472000, 876000, 934000)
(1434000, 856000, 974000)
(1446000, 841000, 958000)
(1442000, 892000, 991000)
(1446000, 868000, 977000)
(1443000, 863000, 946000)
(1442000, 845000, 939000)
(1446000, 883000, 958000)
(1463000, 846000, 974000)
(1443000, 826000, 956000)
(1450000, 868000, 954000)
(1454000, 892000, 956000)
(1450000, 902000, 983000)
(1457000, 838000, 985000)
(1455000, 803000, 941000)
(1456000, 899000, 984000)
(1457000, 911000, 987000)
(1458000, 865000, 961000)
(1482000, 894000, 968000)
(1460000, 890000, 976000)
(1460000, 866000, 961000)
(1477000, 903000, 973000)
(1466000, 927000, 993000)
(1469000, 831000, 951000)
(1473000, 942000, 967000)
(1467000, 854000, 1028000)
(1480000, 920000, 1028000)
(1489000, 957000, 997000)
(1478000, 867000, 989000)
